SOATO	NAME	OBL	RAION	SOVET	TIP	GNI	DATAV	SOATON	DATEL	MAL
2238817069	Катушенки	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817071	Кочаново	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	03.04.2007			
2238817072	Кевлино	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817073	Крошино	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817074	Левое	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817075	Логовцы	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817076	Малашево	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817081	Навлица	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	03.04.2007			
2238817083	Нача	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817084	Петуховщина	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817085	Плиски	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817086	Пометники	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817091	Рогоново	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817096	Селко	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817101	Сельцо	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817106	Скороходы	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817111	Слобода	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817116	Степаники	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817121	Чубатые	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817126	Шкиляки	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238817131	Шлюбовщина	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	314	30.09.2004			
2238819001	Антонишки	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819006	Близница	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	аг.	314	27.09.2002			2
2238819011	Вороничи	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819016	Грицковщина	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819021	Двор-Хоттевичи	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819026	Дубняки	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819036	Заполье	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819041	Заскорки	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819046	Зыково	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819051	Конаши	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819056	Косарево	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819061	Косари	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819066	Кунцевичи	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819071	Логани	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	03.04.2007			
2238819076	Мамоново	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819081	Марьянполье	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819086	Москалевщина	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	03.04.2007			
2238819091	Меница	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819096	Муравщина	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819101	Соломирье	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819106	Старинки	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819111	Тадулино	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	03.04.2007			
2238819116	Толкачи	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819121	Усомля	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238819126	Хоттевичи	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Вороничский	д.	314	27.09.2002			
2238823006	Бикульничи	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823011	Богородицкое	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	03.04.2007			
2238823016	Волки	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823021	Головни	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823026	Гомель	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	аг.	314	27.09.2002			2
2238823031	Горки	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823036	Горнополье	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823041	Горовые	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823046	Далецкие	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823051	Двор-Гомель	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823056	Емельяники	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823061	Зазерье	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823066	Масенково	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823071	Пашки	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823076	Плуссы	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823081	Рыбаки	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823086	Святица	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238823091	Туржец-1	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	03.04.2007			
2238823096	Туржец-2	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	03.04.2007			
2238823101	Щаты	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Гомельский	д.	314	27.09.2002			
2238827001	Адамполье	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Горянский	д.	314	27.09.2002			
